x,y,id
40.0,60.0,landscape_ink_12365
55.0,19.0,still_life_lasted_ruling_passion_12371
55.0,54.0,landscape_fled_flown_totters_throne_fail_12372
65.0,7.0,landscape_produc_might_retriev_empire_du_4179
71.0,55.0,still_life_burn_fire_4184
2.0,44.0,landscape_stamp_stamp_story_breast_ever_12377
19.0,26.0,landscape_impression_lay_strong_4194
50.0,37.0,still_life_vile_store_room_12391
64.0,34.0,landscape_voice_4200
21.0,30.0,landscape_left_impression_upon_4206
81.0,28.0,landscape_chain_bind_links_12400
47.0,30.0,landscape_guest_oh_come_thy_nest_12409
57.0,11.0,portrait_throne_surrounded_appoints_tas_4220
42.0,29.0,still_life_links_descry_4221
13.0,50.0,portrait_soft_picture_engrav_pencil_pic_12415
48.0,21.0,landscape_inmate_4227
80.0,55.0,landscape_caprice_deep_ruddy_white_adama_12431
21.0,28.0,landscape_th_impressions_4240
57.0,7.0,still_life_throne_would_shake_12438
42.0,76.0,landscape_barren_region_yield_harvest_yi_4247
27.0,40.0,landscape_bring_mind_inward_eye_12442
48.0,34.0,landscape_new_guest_love_4253
77.0,43.0,portrait_tainted_inglorious_degrade_tar_12450
69.0,19.0,landscape_heart_conquest_prove_4258
49.0,24.0,landscape_forbearance_love_unfeign_12452
66.0,8.0,landscape_empire_attain_12455
72.0,26.0,still_life_conquer_hearts_4265
55.0,64.0,seascape_vex_ocean_working_deep_unexpec_4271
77.0,27.0,portrait_bondage_worse_yoke_12464
60.0,21.0,portrait__disloyalty_rebel_rebel_4273
41.0,75.0,landscape_root_soil_rich_ores_buried_pil_12469
77.0,44.0,portrait_soul_steel_dauntless_resolutio_4281
55.0,30.0,landscape_warring_passions_peace_4282
60.0,62.0,landscape_tempest_4283
77.0,30.0,still_life_ties_beneath_iron_rod_chains_12481
59.0,68.0,still_life_curtains_buzzing_swarm_4290
80.0,31.0,still_life_fish_crooked_steel_12489
67.0,8.0,portrait_strove_empire_12495
70.0,18.0,landscape_conquest_obtain_greater_testim_4307
63.0,64.0,still_life_beam_12504
36.0,7.0,still_life_stoop_4313
60.0,37.0,landscape_sorrows_rest_4318
47.0,7.0,still_life_reason_governs_4319
78.0,52.0,landscape_like_wax_4320
18.0,53.0,still_life_viz_pictures_often_upon_dazzli_12512
37.0,63.0,landscape_instruments_iron_bosoms_12513
84.0,40.0,still_life_fancied_steel_every_12517
85.0,42.0,still_life_thy_steel_flint_thy_steel_4331
36.0,65.0,landscape_resides_eminently_persons_musi_4332
78.0,27.0,portrait_accomplish_bondage_set_suffer_12526
65.0,45.0,landscape_soft_babe_inur_4350
56.0,59.0,seascape_whirlwinds_gale_wing_whirlwind_4351
74.0,62.0,still_life_may_kindled_12545
57.0,21.0,portrait_master_passion_12546
70.0,58.0,landscape_burns_lambent_flame_pure_4354
22.0,53.0,portrait_mirror_12548
69.0,66.0,landscape_winding_train_takes_blaze_swif_4353
53.0,22.0,landscape_ruling_passion_12555
84.0,53.0,portrait_gold_12556
63.0,12.0,landscape_boundless_shewn_empire_12566
31.0,58.0,still_life_attention_imprinting_diet_regi_4375
51.0,66.0,seascape_flow_seas_drive_drive_changing_4377
44.0,50.0,still_life_harmony_harmony_like_spheres_a_4380
21.0,53.0,still_life_oh_train_upon_image_find_upon__12574
40.0,58.0,still_life_see_two_lights_incorporate_dis_4384
51.0,49.0,landscape_word_sepulchre_snatch_mirror_b_12577
29.0,48.0,still_life_refined_dress_12580
65.0,69.0,still_life_lamp_ray_day_12581
14.0,28.0,landscape_impression_4393
60.0,58.0,landscape_heavenly_flight_12589
24.0,40.0,landscape_charms_made_impression_4401
65.0,16.0,landscape_nations_war_home_4404
36.0,12.0,portrait__embryo_judge_12605
55.0,38.0,landscape_secret_hell_within_4423
39.0,54.0,still_life_shining_lights_open_open_spaci_4433
18.0,24.0,portrait_pure_impressions_glow_12628
61.0,32.0,still_life_subtile_thief_works_body_provi_4440
85.0,39.0,still_life_steel_12641
80.0,41.0,still_life_steel_12643
9.0,53.0,portrait_like_wax_read_impress_4452
30.0,35.0,portrait_mental_eye_12647
66.0,68.0,still_life_beams_lamp_candle_keep_light_m_12650
47.0,31.0,still_life_guest_tenant_yet_stranger_secr_4458
69.0,68.0,landscape_lighted_lamps_12652
68.0,71.0,still_life_lamp_light_12653
42.0,50.0,still_life_mind_gates_confin_4462
34.0,13.0,still_life_balance_weighs_best_12662
77.0,48.0,portrait_may_melt_4475
60.0,59.0,landscape_mastiff_barks_young_4487
15.0,27.0,landscape_impression_thy_12685
23.0,53.0,still_life_mirror_12686
44.0,54.0,landscape_sepulchre_cave_sepulchre_cave_4500
75.0,39.0,still_life_emblems_well_iron_hearts_12699
57.0,18.0,portrait_tyrant_spirit_12702
67.0,37.0,landscape_shroud_subdued_12703
68.0,47.0,still_life_leave_sting_behind_12704
54.0,72.0,landscape_unfetter_’_12707
18.0,50.0,portrait_peculiar_features_well_body_mu_4519
36.0,35.0,portrait_outward_faces_4522
58.0,21.0,portrait_master_passion_12716
59.0,12.0,still_life_whole_crown_religion_12718
71.0,20.0,portrait_heart_conquest_4528
41.0,19.0,landscape_kneaded_12722
60.0,24.0,landscape_found_entrance_4531
59.0,13.0,landscape_tyrant_passion_lords_er_mind_f_4532
71.0,21.0,still_life_conquer_hearts_12724
24.0,27.0,portrait_astonishment_admiration_fill_w_4535
18.0,27.0,landscape_fair_impression_12729
48.0,80.0,landscape_seeds_buds_buds_blossoms_bear__12730
42.0,7.0,still_life_rule_sallies_4539
27.0,23.0,landscape_prospect_4541
45.0,29.0,still_life_legal_dwell_retired_12734
65.0,26.0,landscape_conquer_4548
6.0,34.0,still_life_kind_tabula_rasa_form_4554
16.0,38.0,portrait_book_12746
68.0,46.0,landscape_harmless_make_den_12751
8.0,52.0,seascape_lump_soft_wax_harden_sealing_w_4560
58.0,18.0,portrait_tyrants_make_slave_tyrants_mak_12753
43.0,49.0,landscape_music_music_12758
51.0,59.0,landscape_lifes_windows_heavens_pole_pol_12765
40.0,53.0,landscape_numbers_one_old_inhabitants_co_4584
29.0,59.0,landscape_superintendency_governs_direct_4585
55.0,31.0,landscape__12779
55.0,41.0,portrait_bow_12780
65.0,55.0,landscape_thought_12781
55.0,23.0,landscape_conquer_passion_passion_4594
16.0,26.0,landscape_impression_4595
17.0,33.0,landscape_impression_mind_4599
29.0,51.0,portrait_mirror_ruffling_passions_mark__12792
24.0,46.0,still_life_reflected_glass_chimeras_4618
56.0,6.0,landscape_ascend_throne_12814
2.0,37.0,portrait_rasa_tabula_piece_paper_piece__4623
4.0,38.0,landscape_rasa_tabula_upon_paper_instanc_4628
80.0,42.0,still_life_steel_12826
80.0,45.0,still_life_murtherous_4638
46.0,36.0,portrait_much_crowding_jostling_among_12832
28.0,77.0,landscape_sort_balance_12834
54.0,30.0,landscape_midst_tumults_soul_strong_peac_4647
53.0,42.0,landscape_beyond_trough_styed_mire_12840
56.0,44.0,portrait_soul_human_12841
57.0,47.0,landscape_certainly_worm_never_always_gn_4648
39.0,56.0,portrait_wide_cage_door_12844
34.0,45.0,landscape_shape_like_body_shape_like_rec_4652
33.0,54.0,still_life_soul_shell_case_form_receive_s_4654
49.0,58.0,landscape_vapour_fume_smoke_forming_noth_4667
69.0,8.0,portrait_empire_4669
23.0,43.0,still_life_mind_eye_12867
61.0,37.0,landscape_across_4675
56.0,11.0,still_life_dome_kneel_alone_judgement_thr_12870
18.0,44.0,landscape_pack_scattered_cards_12871
75.0,28.0,still_life_trifling_twine_pleasure_tyes_r_4682
56.0,34.0,landscape_suppliant_thy_haughty_gorgeous_12881
61.0,58.0,landscape_burns_within_vain_loud_12883
58.0,59.0,landscape_storms_tear_hear_inland_caves__12885
49.0,80.0,landscape_shoot_breathe_th_plant_pour_br_4698
73.0,58.0,landscape_burning_fountain_whence_12898
58.0,47.0,landscape_corpses_like_worms_within_12899
58.0,24.0,landscape_conquer_passion_4712
50.0,73.0,still_life_hangs_like_round_neck_blocks_12905
75.0,43.0,still_life_iron_hearted_brasen_4714
60.0,6.0,still_life_king_throne_12908
59.0,7.0,portrait_fix_throne_12917
54.0,59.0,landscape_wing_wav_mind_flying_hand_glad_4725
24.0,54.0,portrait_mirror_error_12922
57.0,64.0,landscape_fierce_storm_involves_boils_fl_4733
25.0,54.0,portrait_shadow_4739
34.0,12.0,portrait_adultery_person_4742
43.0,48.0,portrait_transcendent_beam_12942
23.0,46.0,landscape_searching_keen_glances_12944
30.0,39.0,still_life_objects_locked_12945
40.0,55.0,landscape_avenues_external_objects_4763
78.0,30.0,landscape_linking_chains_12961
58.0,14.0,portrait_betters_tyrant_throne_betters__12966
60.0,73.0,portrait_silken_tie_silver_links_chain_12972
54.0,54.0,landscape_abstractly_light_nature_12977
57.0,49.0,landscape_incense_12981
27.0,15.0,portrait_coffers_like_governor_part_sto_12986
71.0,33.0,landscape_lot_combined_judgment_sits_cha_4797
75.0,19.0,landscape_ordered_mortar_case_12989
38.0,16.0,portrait_case_12991
50.0,53.0,landscape_murky_cell_4808
47.0,52.0,still_life_fancy_holds_sway_4812
68.0,45.0,landscape_encircling_crust_soulless_tene_13011
33.0,56.0,portrait_eat_mouth_teeth_c_eating_eaten_13015
47.0,82.0,landscape_seeds_4825
36.0,53.0,landscape_capacious_exchequer_deposite_v_4827
32.0,31.0,still_life_common_sense_dilemmas_form_han_13030
24.0,41.0,landscape_eye_reason_13035
69.0,57.0,landscape_burnt_cinders_4847
45.0,37.0,portrait_crowd_thoughts_4849
25.0,40.0,portrait_reason_eye_4850
66.0,64.0,landscape_spirit_air_smoke_take_fire_dis_4855
75.0,27.0,still_life_like_mole_13052
42.0,52.0,landscape_mazy_cobweb_false_mazy_cobweb__4863
38.0,40.0,landscape_invade_clouded_mind_13059
65.0,50.0,still_life_stung_nerves_flouncing_rush_4868
17.0,30.0,landscape_impressions_made_13060
16.0,25.0,still_life_strong_impression_13064
51.0,82.0,landscape_bursting_germs_healthful_gale_4880
70.0,68.0,portrait_series_spark_thought_13080
4.0,31.0,portrait_erase_4890
57.0,34.0,landscape_beasts_tumult_within_wild_beas_4898
66.0,17.0,landscape_armies_vanquish_nothing_unconq_4900
24.0,53.0,portrait_painting_mirror_13097
17.0,37.0,landscape_stamped_perfection_4906
29.0,30.0,landscape_mind_eye_13098
29.0,57.0,portrait_fair_mirror_play_4909
62.0,70.0,landscape_solar_system_13102
12.0,53.0,still_life_pencil_image_pencil_4911
68.0,17.0,portrait_inward_active_energy_objects_d_4915
22.0,51.0,portrait_reflects_mirror_despise_4918
70.0,32.0,landscape_chains_prison_seem_bound_iron__13112
4.0,32.0,landscape_made_tabula_rasa_4922
54.0,36.0,still_life_holds_chain_13114
25.0,50.0,portrait_mirror_shews_eye_glassy_pencil_13115
45.0,54.0,landscape_cave_one_place_train_cell_with_13118
8.0,47.0,landscape_displaying_forms_stamps_impres_4942
74.0,41.0,still_life_iron_heart_bloody_13136
74.0,60.0,portrait_fire_13142
51.0,61.0,seascape_sea_sea_lies_constancy_within__13146
21.0,43.0,still_life_ideas_upon_ideas_things_artifi_4961
64.0,52.0,landscape_fledgy_grace_wings_13158
31.0,33.0,still_life_blind_13160
30.0,53.0,landscape_moonlight_seen_mirror_13167
72.0,48.0,landscape_like_earthquake_4983
61.0,55.0,landscape_chains_aloft_wings_aloft_wings_5005
55.0,11.0,landscape_lord_master_13205
29.0,38.0,landscape_horizon_mind_enlarged_intellec_13206
50.0,35.0,landscape_stranger_5018
8.0,41.0,landscape_epistles_written_rasa_tabula_p_5022
27.0,66.0,landscape_healthful_exercise_mind_5023
69.0,46.0,landscape_rails_whereon_13216
46.0,33.0,still_life_lodge_th_chambers_unfurnish_ch_5028
47.0,20.0,portrait_mental_bodily_13224
59.0,66.0,landscape_flood_light_let_5040
34.0,56.0,still_life_lumber_obscure_corner_proper_l_5041
46.0,66.0,landscape_lake_wants_compass_13232
49.0,52.0,landscape_little_enchanted_roads_coming__13244
62.0,44.0,still_life_anatomist_secrets_soul_13249
29.0,71.0,landscape_put_water_convey_pipes_water_c_5063
29.0,19.0,still_life_fund_ideas_materials_upon_13258
58.0,68.0,landscape_beyond_absorption_voltaic_pile_13260
40.0,40.0,landscape_populated_5069
32.0,35.0,still_life_sees_5072
48.0,56.0,landscape_half_damp_half_dry_sea_mosses__13265
72.0,21.0,portrait_hearts_conquer_5075
32.0,25.0,landscape_endowed_much_flexibility_13276
22.0,54.0,landscape_view_13281
82.0,28.0,portrait_chains_bind_5094
54.0,22.0,still_life_conquers_passion_ruling_conque_5095
43.0,51.0,still_life_intellectual_stomach_13288
53.0,39.0,landscape_road_made_suddenly_lies_slow_s_13293
47.0,84.0,landscape_living_plant_seed_make_13298
30.0,63.0,landscape_anatomy_body_conformations_5108
52.0,61.0,seascape_card_ocean_diversely_gale_5110
60.0,27.0,landscape_serpent_swallows_hence_passion_5112
34.0,65.0,still_life_vagrancy_palms_banyans_nourish_13305
37.0,47.0,still_life_soul_hunger_nibble_hours_13309
50.0,68.0,landscape_always_difference_would_flow_l_13310
58.0,67.0,landscape_volcanic_upheavings_imprisoned_13313
27.0,63.0,landscape_stores_laid_13315
20.0,53.0,still_life_light_mirror_held_5124
39.0,43.0,portrait_starve_13316
15.0,54.0,landscape_painted_air_pencil_5127
65.0,28.0,still_life_storm_rule_5128
84.0,49.0,landscape_green_wood_5129
82.0,45.0,still_life_triple_brass_5130
42.0,26.0,still_life_produce_bring_forth_within_son_5133
40.0,51.0,landscape_range_far_room_5142
28.0,46.0,still_life_medium_things_medium_canal_amo_5152
66.0,45.0,still_life_hart_pants_13360
47.0,65.0,landscape_mirrored_placid_lake_lie_13362
27.0,44.0,portrait_bodily_eye_cannot_faculties_li_5171
18.0,51.0,landscape_perform_operations_cells_mathe_5173
58.0,12.0,landscape_thy_thy_weakness_5178
39.0,16.0,landscape_engrave_13372
41.0,18.0,portrait_delicate_heart_5185
58.0,20.0,still_life_ruling_passion_5189
38.0,49.0,landscape_sorts_moss_5191
56.0,7.0,still_life_throne_5198
64.0,18.0,still_life_conquer_foe_5203
27.0,60.0,landscape_wall_like_tennis_ball_5204
30.0,74.0,still_life_spring_acts_motion_acts_whole__5209
71.0,36.0,portrait_braid_13402
56.0,5.0,still_life_barrenness_strains_bound_brain_5217
55.0,66.0,landscape_lethe_middle_contagious_curren_13412
28.0,61.0,landscape_contain_cells_5224
19.0,52.0,landscape_reflection_troubled_stream_ret_5228
58.0,36.0,portrait_justly_rules_fire_cools_5231
41.0,46.0,landscape_see_eye_eye_open_13428
68.0,34.0,landscape_chain_th_5236
63.0,55.0,landscape_flutters_wing_unskill_range_or_5239
72.0,64.0,landscape_hot_seems_flash_hot_across_bur_13432
31.0,30.0,landscape_mania_shut_cannot_impotence_13439
13.0,38.0,portrait_like_permanent_mark_13444
67.0,44.0,landscape_corrode_fears_haunt_5253
50.0,45.0,still_life_awful_mind_darkened_13450
36.0,48.0,still_life_clock_13451
81.0,37.0,still_life_steel_5258
53.0,52.0,landscape_dark_void_gleams_upheave_root_5259
12.0,52.0,landscape_canvas_first_awake_outlines_5265
35.0,52.0,still_life_centre_storehouse_emporium_sto_13462
27.0,47.0,still_life_emporium_sense_reflects_lookin_13463
50.0,29.0,landscape_body_herd_war_peace_13469
31.0,60.0,portrait_supplement_showing_immense_tra_13473
57.0,6.0,portrait_assumes_throne_5289
20.0,73.0,landscape_electric_conductor_charge_char_13482
11.0,51.0,landscape_telephone_plate_condition_13484
44.0,57.0,landscape_subtile_sinister_cavern_rush_5297
32.0,47.0,landscape_back_bone_13492
36.0,55.0,still_life_little_empty_attic_furniture_e_13497
44.0,38.0,landscape_thousand_crowd_5307
42.0,28.0,still_life_unconquerable_13501
50.0,67.0,landscape_river_stream_river_stream_13508
46.0,81.0,seascape_quick_seeds_sea_drifted_holden_13522
55.0,61.0,landscape_gust_stormy_passion_blowing_pr_5333
85.0,50.0,still_life_forge_refining_forge_impatient_13530
30.0,58.0,still_life_match_perusal_13542
36.0,51.0,landscape_unused_savage_waste_unpeopled__5353
51.0,7.0,still_life_reason_rule_5368
72.0,49.0,still_life_shrill_brass_5377
46.0,78.0,landscape_weed_13571
4.0,35.0,landscape_part_tabula_rasa_clean_pair_ta_5385
87.0,49.0,landscape_base_alloy_pleasure_sphincter__5386
50.0,60.0,still_life_fish_flies_wings_flies_highest_5388
13.0,30.0,landscape_forces_attracts_like_draw_13584
55.0,9.0,still_life_throne_despise_5409
45.0,41.0,landscape_convulsion_fits_5412
66.0,72.0,landscape_spleen_5413
37.0,36.0,landscape_buzz_saw_might_13610
35.0,36.0,seascape_sea_across_passed_13611
60.0,44.0,still_life_lyric_cry_even_felt_13613
80.0,29.0,landscape_chains_5431
45.0,72.0,landscape_clay_thing_13630
26.0,45.0,portrait_eye_says_see_perceive_5444
21.0,22.0,portrait_matter_5447
51.0,37.0,landscape_banish_13639
55.0,10.0,still_life_maxims_throne_prescribing_laws_5449
39.0,62.0,still_life_sensible_solidity_matter_5455
32.0,37.0,landscape_ideas_13650
42.0,59.0,landscape_trooped_colour_simply_colour_s_13652
60.0,54.0,portrait_extatic_wing_5466
60.0,14.0,landscape_oppress_enslave_5474
79.0,27.0,landscape_bondage_13668
51.0,60.0,seascape_salty_brimming_waters_dews_13676
37.0,49.0,landscape_caparison_cloud_make_13679
44.0,59.0,landscape_colour_colour_colour_13681
74.0,38.0,landscape_hearts_gold_5492
50.0,33.0,portrait_stranger_guest_guest_love_flut_5499
74.0,37.0,portrait_fetters_hold_13693
19.0,55.0,landscape_well_body_one_painter_either_b_5503
60.0,23.0,still_life_combat_5512
27.0,74.0,landscape_machinery_always_13706
79.0,29.0,landscape_free_mortal_chains_possess_5516
31.0,34.0,still_life_gadget_mind_13719
40.0,68.0,still_life_scent_bottle_one_cork_13720
49.0,20.0,landscape_provinces_revolted_squares_sub_13724
70.0,7.0,landscape_empire_5535
72.0,32.0,portrait_chain_shou_force_upon_5538
82.0,55.0,still_life_jeweled_works_lights_13737
39.0,68.0,landscape_train_13738
50.0,74.0,landscape_twigs_entrusted_prunes_engraft_5548
61.0,19.0,portrait_reigns_ever_5552
83.0,52.0,landscape_gold_precious_stone_silver_gol_5566
56.0,47.0,landscape_sceptre_triumph_er_oppression_5575
32.0,73.0,still_life_bow_still_bends_5582
49.0,54.0,still_life_dark_disconsolate_dark_5586
66.0,9.0,landscape_better_empire_dominion_peniten_5587
48.0,65.0,still_life_slides_along_5597
38.0,50.0,landscape_moss_soot_13789
37.0,74.0,landscape_planted_woods_quarries_country_5605
29.0,67.0,still_life_tool_one_tools_13798
47.0,81.0,landscape_within_seeds_soil_seeds_may_so_5607
42.0,56.0,landscape_cathedral_facade_demons_monste_13799
83.0,41.0,still_life_steel_5620
69.0,61.0,portrait_henry_fire_13816
58.0,61.0,portrait_stormy_tumults_5629
58.0,63.0,landscape_tempest_winds_sea_5633
42.0,51.0,landscape_lighthouse_compass_wisdom_powe_13828
56.0,23.0,landscape_conquer_passion_5638
29.0,73.0,landscape_wheels_cogs_levers_mechanisms__13831
62.0,17.0,landscape_way_might_superintend_one_supe_13833
57.0,25.0,landscape_passions_5642
37.0,61.0,still_life_instruments_instruments_set_5645
46.0,79.0,landscape_soil_seeds_garden_soil_seeds_g_5648
70.0,64.0,landscape_detonates_goes_13841
53.0,63.0,landscape_makes_breeze_jasmine_13847
48.0,51.0,landscape_butter_5655
64.0,26.0,landscape_fix_5665
37.0,6.0,landscape_negative_waiting_13858
46.0,76.0,landscape_like_garden_13859
46.0,24.0,landscape_cramped_confined_like_cramped__5670
45.0,70.0,landscape_distilled_drop_brimming_fillin_13862
67.0,9.0,still_life_reign_empire_5674
52.0,54.0,landscape_mind_half_high_night_hurry_mid_5675
49.0,68.0,still_life_swim_flow_13877
50.0,69.0,landscape_flowing_stream_sensations_13880
2.0,32.0,landscape_rasa_tabula_5691
42.0,63.0,landscape_geographical_ecology_topograph_13884
47.0,67.0,seascape_bottle_bottle_sea_water_5707
40.0,69.0,landscape_like_stepping_stones_towards_13905
46.0,5.0,landscape_narrow_bounds_bounds_provinces_5716
6.0,49.0,landscape_various_traces_signatures_prop_5721
51.0,71.0,still_life_racketing_flywheel_stuttering__13914
35.0,53.0,still_life_things_filled_wretched_heap_ho_5724
46.0,54.0,landscape_bat_caverns_13916
68.0,62.0,landscape_heat_burn_imagination_13920
19.0,68.0,landscape_tumultuous_heap_5736
5.0,43.0,landscape_hundred_printed_upon_order_num_5742
9.0,46.0,landscape_imprint_upon_5743
72.0,63.0,still_life_burning_thing_5749
42.0,64.0,landscape_geography_basic_features_laid_13946
14.0,53.0,landscape_mind_eye_instead_pieces_13950
21.0,46.0,still_life_shop_window_sometimes_objects__13952
27.0,45.0,still_life_spectacles_purblind_pupils_5765
57.0,14.0,portrait_reign_conceitedness_5766
50.0,64.0,landscape_tumbleweed_across_windy_desert_13961
47.0,58.0,still_life_starting_blocks_starting_block_13964
49.0,21.0,still_life_slowly_simmering_scum_13975
3.0,34.0,landscape_tabula_rasa_5787
47.0,51.0,still_life_tattered_rags_trailed_13979
22.0,59.0,landscape_dear_windows_5790
51.0,68.0,landscape_stream_gathering_pools_like_st_13982
37.0,70.0,seascape_vessel_oars_carries_5793
24.0,61.0,portrait_body_13988
41.0,54.0,landscape_computer_telephone_switchboard_13992
60.0,60.0,still_life_storm_petrel_13993
32.0,70.0,landscape_motion_5807
49.0,42.0,landscape_plague_distemper_plague_distem_5808
50.0,54.0,landscape_dark_sky_14000
25.0,73.0,landscape_us_chauffeurs_inside_take_car__14002
54.0,42.0,still_life_vessels_bark_corporeal_filth_b_5815
74.0,33.0,landscape_fantastick_chains_inferior_5818
11.0,46.0,portrait_happens_retain_still_entertain_5820
48.0,52.0,landscape_chain_quite_prone_chain_soar_p_5828
16.0,40.0,still_life_loaf_loaf_like_soul_emptiness_14020
53.0,62.0,landscape_wings_kite_sky_kite_wind_blowi_14025
65.0,31.0,still_life_strikes_root_root_foe_5844
66.0,4.0,still_life_revolution_5847
27.0,76.0,still_life_tallied_odometer_14040
34.0,26.0,portrait_born_14043
48.0,38.0,landscape_stranger_thought__5857
58.0,8.0,still_life_throne_5872
38.0,44.0,landscape_unexercised_finds_body_full_no_5880
55.0,58.0,landscape_sun_shining_cloud_rain_paints__5882
51.0,64.0,landscape_whales_tank_tank_tank_zoo_14075
34.0,25.0,landscape_forum_14076
57.0,42.0,still_life_soul_redeem_skin_5890
64.0,19.0,portrait_heart_5892
79.0,26.0,portrait_fortress_14086
58.0,9.0,landscape_throne_begun_5896
59.0,9.0,still_life_lords_throne_5897
32.0,45.0,landscape_sensation_conception_blossomin_14091
59.0,10.0,landscape_thy_throne_thy_5905
65.0,13.0,landscape_despotic_empire_despotic_empir_5918
53.0,32.0,landscape_million_fatuously_happy_14111
56.0,63.0,landscape_storms_like_together_storm_14112
49.0,65.0,landscape_mountains_rock_slides_sinking__14115
53.0,55.0,landscape_glistening_spider_web_tropical_14118
50.0,36.0,still_life_minds_entirely_strangers_5929
43.0,37.0,still_life_vision_crowded_5933
50.0,46.0,portrait_garrulous_old_vacant_heart_5939
22.0,66.0,landscape_wet_finger_water_sliding_water_14136
73.0,59.0,landscape_kindled_one_flame_pour_fountai_5951
14.0,55.0,still_life_sketch_fill_fill_14147
53.0,59.0,portrait_fog_14150
67.0,68.0,still_life_held_lamp_ray_conscious_contem_5968
50.0,71.0,still_life_cradle_even_14165
67.0,34.0,still_life_baffled_counsellor_5974
61.0,56.0,landscape_fly_flying_short_flight_feebly_5975
67.0,45.0,landscape_moses_smitten_rock_gush_rock_g_5989
28.0,63.0,still_life_things_floating_around_bone_in_14185
47.0,54.0,landscape_round_paths_5995
74.0,19.0,landscape_soul_conquest_5997
27.0,62.0,still_life_disembodied_brainy_cells_embry_6000
69.0,15.0,still_life_conqueror_6005
45.0,50.0,landscape_proudly_beautiful_mental_jukeb_14201
19.0,67.0,landscape_database_14203
44.0,4.0,portrait_leading_dispute_fetters_free_b_6012
21.0,72.0,landscape_driver_car_running_computer_14205
52.0,22.0,landscape_love_passion_6022
71.0,17.0,landscape_conquest_6025
28.0,62.0,landscape_brain_reptile_14218
71.0,16.0,landscape_least_pawn_overplus_6029
3.0,38.0,landscape_tis_rasa_tabula_accordingly_pi_6032
50.0,8.0,landscape_one_confederation_unrecognizab_14227
26.0,67.0,landscape_radar_14235
30.0,41.0,landscape_eye_14241
43.0,24.0,still_life_blind_reason_seeing_gives_6054
66.0,30.0,landscape_second_guard_reason_keep_give__6057
54.0,75.0,landscape_spur_course_stakes_6059
45.0,68.0,still_life_bottle_14255
31.0,74.0,landscape_marionette_crisscross_14258
56.0,50.0,portrait_flew_6066
40.0,8.0,still_life_high_price_6074
52.0,64.0,seascape_vast_ocean_lies_sea_room_keep__6081
57.0,15.0,portrait_tyrant_tyrant_tyrants_peace_al_6086
65.0,34.0,portrait_raise_echoing_14279
38.0,43.0,still_life_distemper_bodies_6090
20.0,57.0,landscape_magic_organ_powerful_charm_clo_6097
29.0,62.0,landscape_inoperable_cancerous_thing_ins_14292
64.0,64.0,still_life_glimmering_ray_reason_ray_reas_6107
48.0,68.0,still_life_basin_find_apple_14299
65.0,15.0,still_life_necessary_counterweight_hegemo_14301
65.0,19.0,still_life_struck_made_conquest_heart_6114
56.0,25.0,landscape_conquer_passion_seized_indulge_6121
69.0,71.0,still_life_dim_bulbs_14316
34.0,34.0,landscape_conquered_mind_6125
33.0,58.0,still_life_two_compartments_14320
16.0,41.0,still_life_least_entirely_blots_offence_6129
28.0,47.0,still_life_blinds_time_mind_eye_14324
38.0,41.0,still_life_steals_without_pain_corrects_v_6136
62.0,14.0,landscape_gloomy_empire_nations_absolute_6139
13.0,54.0,landscape_unconscious_features_subtile_p_6143
57.0,30.0,landscape_light_truth_dawning_6151
57.0,54.0,landscape_sounds_chorus_ricocheting_14345
47.0,50.0,landscape_train_preserves_fleeting_recla_6154
52.0,30.0,landscape_action_harmonious_wont_meditat_6156
38.0,38.0,still_life_cause_brainstorm_14351
22.0,67.0,landscape_handle_expanded_portfolio_14352
75.0,60.0,landscape_flame_6163
69.0,49.0,landscape_zombie_ideas_thousands_walk_am_14356
71.0,48.0,landscape_killed_zombie_14358
53.0,65.0,landscape_sense_tossing_tide_nature_call_6167
70.0,49.0,landscape_ideas_zombie_14360
42.0,47.0,landscape_every_breast_implanting_object_6170
71.0,49.0,landscape_drive_zombie_idea_background_14363
47.0,49.0,landscape_lycanthrope_mote_feather_donal_14370
31.0,48.0,landscape_dress_fancy_assumes_various_co_6178
43.0,55.0,landscape_long_resident_private_psychic__14372
51.0,73.0,landscape_adorn_far_flight_plume_aspirin_6180
42.0,57.0,landscape_naked_sense_veil_spun_fashion__6183
64.0,71.0,landscape_light_shapes_swift_contingence_6190
23.0,72.0,still_life_machine_programming_bugs_—_14382
49.0,81.0,landscape_rear_direct_growth_luxuriant_b_6192
55.0,45.0,landscape_salvage_heap_14393
19.0,22.0,still_life_idols_6202
32.0,51.0,still_life_pleasing_stores_unless_things__6203
65.0,38.0,still_life_pleats_time_hem_14402
54.0,71.0,portrait_helm_preside_point_waft_6233
55.0,65.0,landscape_gusts_driven_6239
59.0,61.0,landscape_storm_harmless_thunders_storm__6260
45.0,5.0,portrait_wit_say_6265
81.0,52.0,still_life_diamond_weighty_diamond_still_6267
50.0,57.0,landscape_cloud_miasma_14462
53.0,56.0,landscape_calm_evening_skies_hopes_heave_6274
45.0,21.0,landscape_dank_halls_prison_toward_meado_14471
55.0,62.0,landscape_stormy_gusts_tumult_stormy_gus_6283
69.0,45.0,landscape_fiercest_venom_thro_hymeneal_p_6287
17.0,41.0,portrait_entitled_press_pp_pin_untroubl_14479
80.0,38.0,landscape_barbarian_heart_steel_6297
51.0,8.0,still_life_sovereign_sovereign_obey_6302
